TeamId,Gmina,GminaNazwa,Powiat,PowiatNazwa,PollingStationNumber,A.01,A.01.1,A.02,A.03,A.04,A.05,A.06-inne,A.06-naklejka foliowa,A.06-opaska samozaciskowa,A.06-opieczetowany i podpisany pasek papieru,A.07,A.08,A.08.1,A.09,A.10,A.10.1,A.11,A.12,A.13,A.13.1,A.14,A.15,A.16,A.16.1,A.16.2,A.17,A.17.1,A.18,A.19,A.A,A.B,A.C,B.00,B.01,B.02,B.03,B.03.1,B.04,B.04.1,B.04.2,B.05,B.05.1,B.06,B.07,B.08,B.09,B.10,B.11,B.12,B.13,B.13.1,B.14,B.15,B.16,B.16.1-inne,B.16.1-naklejka foliowa,B.16.1-opaska samozaciskowa,B.16.1-opieczetowany i podpisany pasek papieru,B.16.2,B.17,B.18,B.18.1,B.18.2,B.19,B.19.1,B.20,B.20.1,B.21,B.22,B.22.1,B.22.2,B.23,B.23.1,B.24,B.25,B.26,B.A,B.B,B.C,C1.01,C1.01.1,C1.01.2,C1.03,C1.04,C1.04.1,C1.05,C1.06,C1.06.1,C1.07.a,C1.07.b,C1.07.c,C1.07.d,C1.08,C1.08.1,C1.09,C1.10,C1.11,C1.11.1,C1.12,C1.13,C1.14,C1.A,C1.B,C1.C,C2.0,C2.01,C2.01.1,C2.02,C2.03,C2.03+,C2.04,C2.04.1,C2.05,C2.06,C2.06.1,C2.07,C2.08,C2.08.1,C2.09,C2.10,C2.10.1,C2.11,C2.12,C2.13,C2.14,C2.15,C2.16,C2.A,C2.B,C2.C,Cg.00,Cg.01,Cg.02,Cg.02.1,Cg.03,Cg.04,Cg.05,Cg.05.1,Cg.05.2,Cg.05.3,Cg.05.4,Cg.06,Cg.06.1,Cg.07.a,Cg.07.b,Cg.08,Cg.08.1,Cg.09,Cg.09.1,Cg.09.2,Cg.10,Cg.11,Cg.11.1,Cg.11.2,Cg.12,Cg.13,Cg.14,Cg.A,Cg.B,Cg.C,Cp.00,Cp.01,Cp.02,Cp.02.1,Cp.03,Cp.04,Cp.05,Cp.05.1,Cp.05.2,Cp.05.3,Cp.05.4,Cp.06,Cp.06.1,Cp.07.a,Cp.07.b,Cp.08,Cp.08.1,Cp.09,Cp.09.1,Cp.09.2,Cp.10,Cp.11,Cp.11.1,Cp.11.2,Cp.12,Cp.13,Cp.14,Cp.A,Cp.B,Cp.C,Cs.00,Cs.01,Cs.02,Cs.02.1,Cs.03,Cs.04,Cs.05,Cs.05.1,Cs.05.2,Cs.05.3,Cs.05.4,Cs.06,Cs.06.1,Cs.07.a,Cs.07.b,Cs.08,Cs.08.1,Cs.09,Cs.09.1,Cs.09.2,Cs.10,Cs.11,Cs.11.1,Cs.11.2,Cs.12,Cs.13,Cs.14,Cs.A,Cs.B,Cs.C,Cw.00,Cw.01,Cw.02,Cw.02.1,Cw.03,Cw.04,Cw.05,Cw.05.1,Cw.05.2,Cw.05.3,Cw.05.4,Cw.06,Cw.06.1,Cw.07.a,Cw.07.b,Cw.08,Cw.08.1,Cw.09,Cw.09.1,Cw.09.2,Cw.10,Cw.11,Cw.11.1,Cw.11.2,Cw.12,Cw.13,Cw.14,Cw.A,Cw.B,Cw.C,D.0,D.01,D.02,D.02.1,D.02.2,D.02.3,D.03,D.03.1,D.03.2,D.03.3,D.04,D.05,D.05.1,D.06,D.07,D.08,D.09,D.09.1,D.10,D.11,D.A,D.B,D.C,QA.01,QA.02,QA.03,QA.04,QA.05,QB.01,QB.02,QB.03,QB.04,QB.05,QB.06,QC1.01,QC1.02,QC1.03,QC1.04,QC1.08,QC1.09,QC1.10,QC1.11
21,142201,m. Przasnysz,142200,przasnyski,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760,6,5,,,21,,,,,,,,
21,142202,gm. Chorzele,142200,przasnyski,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,tak,nie,tak,tak,nie,,,tak,PSL i PiS,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,,,tak,brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,tak,nie zaklocały - możliwe ze trafiły do niewłaściwego lokalu wyborczego,tak,nie,12.35,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244,9,7,7,tak,28,,,,,,,,
21,142203,gm. Czernice Borowe,142200,przasnyski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481,tak,tak,nie,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,nie,nie,zawsze lub prawie zawsze,,,,,,,,,,,,brak,,brak,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,21;00,bardzo dobra,bardzo dobra,bardzo dobra,tak,,,tak,nie,,tak,tak,tak,tak,tak,tak,tak,tak,jest o 1 za dużo do rady gminy bo dostali rano jedna za dużo w pakiecie,tak,nie,tak,,tak,22:05,nie,bardzo dobra,bardzo dobra,bardzo dobra,22:06,tak,0,tak,tak,nie,,,tak,nie,,nie,nie,0,tak,nie,,nie,tak,nie,,22:40,6,zla,zla,zla,22:30,nie,tak,nie,nie,nigdy lub prawie nigdy,,,,,,,,tak,tak,nie,komisja nie wie co powinno być w protokole,nie,,,tak,,,,nie,,22:50,zla,zla,zla,23:05,nie,tak,nie,nie,nigdy lub prawie nigdy,brak danych,kilka,kilka,głosy nieważne nie są segregowane,trudne do ustalenia,nie,,nie,tak,tak,"komisja nie wie, co ma być w protokole, polowa komisji nie angazuje sie w uzupelnianie protokolu",nie,,,tak,,,,nie,tak,23:33,zla,zla,zla,23:33,nie,nie,nie,nie,czesto,"trudno powiedzieć, jeżeli jakiekolwiek",niewiele,niewiele,trudno powiedzieć,,nie,,nie,tak,tak,,nie,nie,przerwa na kawę i ciastka,nie,,,,,,,,,,22:50,nie,tak,nie,nie,nigdy lub prawie nigdy,nie sposób ustalić,co najmniej jedna,co najmniej jedna,,,nie,,tak,tak,tak,"nie policzono właściwie głosów przed liczeniem głosów na kandydatow, co utrudnia prawidłowe wypełnienie protokolu. komisja posilkuje sie protokolem OKW 1",tak,nie,przerwa ponieważ nie zgadza się liczba kart wydanych z oddanymi głosami - o brakuje. przerwa do czasu znalezienia karty wsrod kart w innych wyborach (edit: glos znalazł się wśród kart do sejmików),tak,,,,nie,,01:20,zla,zla,zla,1:35,tak,tak,"w powiatach, nie zgadza sie liczba głosów oddanych na listy z suma głosów na kandydatow",tak,tak,nie,,,,tak,nie,,tak,tak,tak,tak,tak,,3:46,bardzo zla,zla,zla,,,,,,1082,9,8,6,tak,35,1082,9,8,6,9,7,7,tak
21,142204,gm. Jednorozec,142200,przasnyski,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tak,nie,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,nie,nie,zawsze lub prawie zawsze,nie,,naklejka foliowa,,,nie,nie,nie,,,tak,brak,nie,,nigdy lub prawie nigdy,nie,,,,,tak,nie,11.25,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,9,6,7,tak,60,,,,,,,,
21,142205,gm. Krasne,142200,przasnyski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,opieczetowany i podpisany pasek papieru,nie,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,17.45,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656,,,,tak,20,,,,,,,,
21,142206,gm. Krzynowloga Mala,142200,przasnyski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,
21,146505,Mokotów,146501,Warszawa,130,tak,1-15 min,tak,tak,nie,tak,,naklejka foliowa,,,tak,tak,tak,tak,tak,1-15 min,tak,tak,nie,,tak,tak,nie,,tak,tak,,nie,7:00,dobra,dobra,dobra,7,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,nie,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,tak,"po otwarciu lokalu przyszło dwóch policjantów, sprawdzili czy wszystko w porządku w rozmowie z przewodniczącym",tak,nie,7:37,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2579,5,3,2,tak,2759,5,3,2,tak,7,,,,,,,,
22,141901,gm. Bielsk,141900,plocki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765,tak,tak,nie,nie,nie,,,tak,PiS oraz Bielsk Wspólnie,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,czesto,tak,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,tak,brak,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,19:21,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1357,9,8,8,tak,14,,,,,,,,
22,141904,gm. Bulkowo,141900,plocki,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,tak,tak,tak,tak,nie,,,nie,,tak,,,,,nie,tak,,,,,tak,,,opaska samozaciskowa,,tak,tak,nie,,,,,nie,,,nie,,,nie,,tak,nie,21:00,,,,tak,,,tak,nie,,tak,tak,tak,tak,nie,tak,tak,tak,3 karty wiecej wydane na wójta,tak,tak,tak,,tak,22:21,nie,dobra,dobra,dobra,22:25,tak,0,tak,tak,tak,tak,,tak,tak,naeleltryzowana urna,,nie,0,tak,tak,,tak,nie,tak,,,8,zla,zla,zla,23;00,nie,tak,nie,nie,nigdy lub prawie nigdy,0,1,0,0,0,tak,,tak,tak,nie,,nie,,,tak,nie,,,nie,nie,23:15,zla,zla,zla,23:20,nie,tak,tak,nie,nigdy lub prawie nigdy,0,1,0,0,0,tak,nie,tak,tak,nie,,nie,,,tak,nie,,,nie,nie,0:00,dobra,dobra,dobra,00:02,nie,tak,tak,nie,nigdy lub prawie nigdy,0,0,0,0,0,tak,tak,tak,tak,nie,,nie,,,tak,nie,,,nie,nie,1:20,dobra,dobra,dobra,1:22,,tak,tak,nie,nigdy lub prawie nigdy,0,0,0,0,0,tak,tak,,tak,nie,,nie,,,tak,nie,,,tak,nie,1:38,dobra,dobra,dobra,1:45,tak,nie,,,,tak,W wypadku wyborów Rady Powiatu oraz Wójta liczba kart wydanych nie zgadzała się o 1 z liczbą kart wyjętą z urny,tak,nie,tak,nie,,tak,tak,tak,,,,,dobra,dobra,dobra,,,,,,794,9,7,8,tak,0,794,9,7,9,8,4,7,tak
22,141910,gm. Radzanowo,141900,plocki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,tak,brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,20:15,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024,9,8,7,tak,,,,,,,,,
22,141913,gm. Stara Biala,141900,plocki,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,czesto,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,tak,tak,nie,,,tak,brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,17:46,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104,9,8,7,,105,,,,,,,,
22,141915,gm. Wyszogród,141900,plocki,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ok.50,tak,nie,nie,nie,nie,,,tak,Komitet Wyborczy Iwona Gortat,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,tak,Pozwolono na pomoc kolegi. Opisane wcześniej.,tak,Nie pozwolono na wyniesienie,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,10:25,bardzo dobra,zla,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,9,7,8,tak,5,,,,,,,,
22,146200,m. Plock,146200,m. Plock,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,tak,tak,nie,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,nigdy lub prawie nigdy,0,tak,tak,tak,czasami,nie,nie,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,nie,nie,,,tak,Nie reagowano na pomoc rodziny w wypełnianiu kart do głosowania,nie,,nigdy lub prawie nigdy,nie,,tak,nie,,tak,tak,13:00,zla,zla,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,6,5,1,tak,5,,,,,,,,
22,146504,Bielany,146501,Warszawa,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,tak,tak,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,,tak,,tak,czasami,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,nie,nie,nie,,,tak,brak reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,8:40,dobra,zla,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2994,6,3,2,tak,24,,,,,,,,
22,146508,Praga-Pólnoc,146501,Warszawa,392,tak,,tak,tak,nie,tak,,naklejka foliowa,,,nie,,,tak,tak,,tak,tak,nie,,nie,nie,nie,,,nie,,nie,7:33,dobra,dobra,dobra,,tak,nie,nie,nie,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,1,tak,nie,tak,nigdy lub prawie nigdy,nie,nie,zawsze lub prawie zawsze,tak,,naklejka foliowa,,,nie,tak,nie,,,nie,,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,7:33,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470,5,3,4,tak,1470,5,3,4,tak,11,,,,,,,,
23,140202,gm. Ciechanów,140200,ciechanowski,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tak,tak,nie,tak,nie,,,tak,mąż zaufania,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,,tak,tak,nie,,,nie,,,,,nie,,,nie,,tak,nie,10:10,bardzo dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879,9,7,8,tak,10%,,,,,,,,
23,146508,Praga-Pólnoc,146501,Warszawa,376,,1-15 min,tak,tak,tak,tak,,,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,tak,tak,tak,tak,tak,,tak,tak,nie,,nie,,nie,,,,,,7:30,bardzo dobra,bardzo dobra,dobra,,tak,nie,nie,,nie,,,nie,,tak,zawsze lub prawie zawsze,czesto,,tak,tak,tak,zawsze lub prawie zawsze,,,zawsze lub prawie zawsze,tak,,,opaska samozaciskowa,opieczetowany i podpisany pasek papieru,nie,,nie,,,nie,,nie,,,,,,nie,,tak,nie,7:30,,dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,6,5,4,tak,1450,,5,,tak,3,,,,,,,,
24,142102,m. Pruszków,142100,pruszkowski,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,,,tak,nie,nie,,,tak,"Komisja raz zareagowała, 3 razy nie",nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,tak,9:57,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441,8,7,5,tak,Ok. 40,,,,,,,,
24,146100,m. Ostroleka,146100,m. Ostroleka,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11% o 12:00,tak,tak,tak,tak,nie,,,nie,,tak,zawsze lub prawie zawsze,czesto,0,tak,tak,tak,czesto,nie,nie,,tak,,,,,tak,nie,nie,,,tak,Komisja nie reagowala,nie,,nigdy lub prawie nigdy,,,,tak,"Dziennikarze bez legitymacji, komisja pozwoliła im fotografować wnętrze lokalu",tak,nie,14:10,dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037,9,5,6,tak,Ok 50-60,,,,,,,,
24,146100,m. Ostroleka,146100,m. Ostroleka,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026 (50%) o godz. 17,tak,tak,nie,,nie,,,nie,,tak,zawsze lub prawie zawsze,nigdy lub prawie nigdy,0,tak,nie,tak,czesto,nie,nie,zawsze lub prawie zawsze,tak,,,,,tak,tak,nie,,,tak,Brak reakcji,tak,"Niezwłoczna, natychmiastowa i nerwowa",nigdy lub prawie nigdy,nie,,,nie,,tak,nie,18:15,bardzo dobra,zla,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047 + 1 dopisana w trakcie głosowania,9,5,6,tak,Ok 30,,,,,,,,
24,146100,m. Ostroleka,146100,m. Ostroleka,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39% o godz 17:00,tak,tak,nie,,nie,,,nie,,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,tak,nie,zawsze lub prawie zawsze,tak,,,,,tak,tak,nie,,,tak,"Zadna, komisja sama pozwoliła ludziom siadać wspólnie przy stolikach i głosować razem za zadlonsmi",nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,nie,18:30,bardzo dobra,dobra,dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,8,6,7,nie,Ok. 25,,,,,,,,
24,146100,m. Ostroleka,146100,m. Ostroleka,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,22 % o 12:00",tak,tak,tak,tak,nie,,,tak,Mąż zaufania,tak,zawsze lub prawie zawsze,zawsze lub prawie zawsze,0,tak,nie,tak,czesto,tak,nie,zawsze lub prawie zawsze,tak,,,,,tak,nie,nie,,,tak,Nie było reakcji,nie,,nigdy lub prawie nigdy,nie,,,nie,,tak,tak,15:38,bardzo dobra,dobra,zla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1914 wg PKW; 1938 wg komisji (3 osoby dopisane do spisu, 1 pełnomocnik)",9,7,5,tak,Ok 46,,,,,,,,
24,146100,m. Ostroleka,146100,m. Ostroleka,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nie,1-15 min,ochroniarz który ma klucze nie przyszedł na czas,tak,nie,,tak,tak,tak,tak,tak,tak,,,,tak,nie,,,tak,22:28,nie,dobra,bardzo dobra,bardzo dobra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245,9,6,8,9,7,8,tak
